,Date,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudeRoll,AttitudePitch,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ
1852,37:55.7,1730438883.0,0.003292251,-0.021636724,0.006289303,-0.8906745,-0.0994428,-0.132549541,-0.062435333,0.777496099,-0.625780761,0.050212625,-0.038229343,-0.015733095
1853,37:55.7,1730438883.0,0.006514698,-0.010946572,0.007526219,-0.88981134,-0.100096137,-0.132786247,-0.062911205,0.776952982,-0.626407385,0.112187579,-0.061389521,-0.032053746
1854,37:55.7,1730438883.0,0.010293595,0.019579113,0.01794982,-0.888369862,-0.101028028,-0.133169788,-0.063607812,0.776044667,-0.627462089,0.152757317,-0.069201641,-0.046467677
1855,37:55.7,1730438883.0,0.011259772,0.031931818,0.027249217,-0.886906341,-0.102116014,-0.133702429,-0.064406157,0.775120854,-0.62852174,0.127515882,-0.06613607,-0.049363598
1856,37:55.7,1730438883.0,0.005480178,0.012737751,0.010092378,-0.885793783,-0.103194219,-0.134234681,-0.065172583,0.77441746,-0.629309237,0.096502945,-0.06022146,-0.036727861
1857,37:55.7,1730438883.0,-0.003233157,-0.027036905,-0.013587415,-0.885086684,-0.104024426,-0.134613363,-0.065751866,0.773969889,-0.629799426,0.044746269,-0.042107437,-0.019935299
1858,37:55.7,1730438883.0,-0.006874509,-0.028575122,-0.01643157,-0.884913447,-0.104519723,-0.134797158,-0.066077784,0.773860157,-0.629900157,-0.005146285,-0.028990837,-0.003952336
1859,37:55.8,1730438883.0,-0.008242607,-0.021564543,-0.014053345,-0.885071352,-0.1047905,-0.134798801,-0.066235557,0.773960173,-0.629760683,-0.019601123,-0.029373001,0.005840906
1860,37:55.8,1730438883.0,-0.003790379,-0.034646571,-0.011710703,-0.885176027,-0.105065231,-0.134757758,-0.066400073,0.774026453,-0.629661858,-0.008635338,-0.035467643,-0.001008371
1861,37:55.8,1730438883.0,0.0020831,-0.013050437,-0.002434433,-0.885168204,-0.105401649,-0.134739912,-0.066612542,0.774021506,-0.629645526,0.011923999,-0.040918868,-0.010350208
1862,37:55.8,1730438883.0,0.005725585,0.02639246,0.005276322,-0.884977176,-0.10592727,-0.134884591,-0.06695912,0.773900509,-0.629757524,0.055896077,-0.050466299,-0.025636327
1863,37:55.8,1730438883.0,0.006781138,0.02497226,0.007534504,-0.884328718,-0.106767444,-0.135269762,-0.067541666,0.773489714,-0.63019985,0.110130019,-0.063594349,-0.047626849
1864,37:55.8,1730438883.0,0.010067783,0.011184335,0.01072228,-0.883044215,-0.107842265,-0.135833913,-0.068325855,0.772674918,-0.631114125,0.153433561,-0.064616472,-0.057357557
1865,37:55.8,1730438883.0,0.005543731,0.018738151,0.01345706,-0.881170435,-0.108959379,-0.136449452,-0.069188163,0.771484077,-0.632475555,0.185072437,-0.065169878,-0.058599122
1866,37:55.8,1730438883.0,0.000105262,0.023542404,0.014645755,-0.878946523,-0.110002887,-0.136976723,-0.0700363,0.770067215,-0.634106815,0.218991563,-0.059103463,-0.052799504
1867,37:55.8,1730438883.0,-0.004019544,0.013440549,0.012035251,-0.87653523,-0.110850676,-0.13733048,-0.07077907,0.768526673,-0.635890782,0.239619076,-0.05402242,-0.043298677
1868,37:55.8,1730438883.0,-0.003682993,0.010663271,0.004486978,-0.873892399,-0.111456996,-0.137418298,-0.071390271,0.766833067,-0.637863994,0.266995996,-0.056086101,-0.024540063
1869,37:55.9,1730438883.0,-0.003384128,0.002782524,0.00470829,-0.871434923,-0.111692264,-0.137158522,-0.071750164,0.765253425,-0.639717996,0.222739026,-0.0236504,-0.008776812
1870,37:55.9,1730438883.0,-0.003602982,0.020519733,-0.00195384,-0.869530687,-0.111573773,-0.136840132,-0.071836494,0.764026225,-0.641173542,0.200242832,-0.009671466,-0.003670574
1871,37:55.9,1730438883.0,-0.009334885,-0.004643023,-0.009225905,-0.86783099,-0.11138104,-0.13653241,-0.071857139,0.762928486,-0.642476916,0.178478405,-0.002837529,-0.005869013
1872,37:55.9,1730438883.0,-0.004724458,-0.056288064,-0.006873488,-0.866289218,-0.11125269,-0.136345536,-0.071905203,0.761930883,-0.643654525,0.160000607,-0.005657284,-0.012534587
1873,37:55.9,1730438883.0,0.002213128,-0.0001719,-0.00109762,-0.864885398,-0.111273619,-0.136351216,-0.072037369,0.761020899,-0.644715309,0.141607478,-0.001216463,-0.025089527
1874,37:55.9,1730438883.0,0.00388211,0.015975356,0.000622988,-0.863728374,-0.111391159,-0.136493191,-0.072210982,0.760269821,-0.645581484,0.121647991,-0.0009355,-0.021578893
1875,37:55.9,1730438883.0,0.00208018,-0.008462131,-0.00798589,-0.862543685,-0.111564664,-0.136661763,-0.072423212,0.759499729,-0.646463513,0.136309758,-0.004740624,-0.023824204
1876,37:55.9,1730438883.0,0.003253803,-0.011899769,-0.001733661,-0.861261337,-0.111701647,-0.136800352,-0.072620273,0.758664906,-0.647420943,0.132581204,-0.006403768,-0.02134528
1877,37:55.9,1730438883.0,0.002976298,-0.000912607,0.009607553,-0.860136603,-0.111762457,-0.136851877,-0.072754771,0.757931709,-0.64826417,0.101538599,0.007019629,-0.004801725
1878,37:55.9,1730438883.0,-0.002450086,0.004289746,-0.001666188,-0.859343045,-0.111550384,-0.136673666,-0.072684214,0.757413805,-0.648877025,0.095631458,0.003014235,0.007937613
1879,37:56.0,1730438883.0,-0.006081358,-0.015325248,-0.00255549,-0.858863806,-0.111324133,-0.136452853,-0.072577722,0.757100761,-0.649254143,-0.006795314,0.023802603,0.017281312
1880,37:56.0,1730438883.0,-0.002183273,-0.026977062,-0.008103609,-0.858761395,-0.111039816,-0.136101955,-0.072401717,0.757033885,-0.649351776,-0.011497878,0.011689216,0.023386823
1881,37:56.0,1730438883.0,-0.001620159,-0.011989236,-0.014252484,-0.859433208,-0.11058353,-0.135862242,-0.072049275,0.757472634,-0.64887917,-0.085081011,0.016791033,0.022025147
1882,37:56.0,1730438883.0,-0.001029037,-0.023011625,-0.012896955,-0.860517505,-0.110293558,-0.135599639,-0.071770668,0.758180082,-0.64808327,-0.093244545,0.009313676,0.029683761
1883,37:56.0,1730438883.0,0.001984023,-0.043225825,-0.012762964,-0.86163578,-0.10985936,-0.135403036,-0.071396254,0.758908808,-0.647271156,-0.114537314,0.027958199,0.021335816
1884,37:56.0,1730438883.0,0.002077654,0.005453289,-0.011272967,-0.862521316,-0.109551818,-0.135185773,-0.071123704,0.759485126,-0.646624982,-0.088768117,0.019465379,0.023285037
1885,37:56.0,1730438883.0,0.006181158,0.020938575,-0.001877964,-0.863487093,-0.109225468,-0.135039092,-0.07083267,0.76011306,-0.645918608,-0.094177529,0.012935841,0.013989805
1886,37:56.0,1730438883.0,0.004543498,0.01104027,0.002112508,-0.863949709,-0.10934807,-0.135071048,-0.070873484,0.760413587,-0.645560384,-0.007390484,-0.026059229,-0.005975593
1887,37:56.0,1730438883.0,0.013159148,-0.024055481,0.0133757,-0.864138526,-0.109671074,-0.13522487,-0.071066283,0.760536194,-0.645394742,-0.047401551,-0.01979441,0.001087643
1888,37:56.0,1730438883.0,0.009829521,-4.98e-05,0.004218996,-0.864274028,-0.109967295,-0.135326373,-0.071246147,0.76062417,-0.645271182,-0.015824463,-0.010780407,-0.011220529
1889,37:56.1,1730438883.0,-0.000984937,0.006246746,0.019789517,-0.864329213,-0.110146228,-0.135403941,-0.071356997,0.760659993,-0.645216763,-0.092444144,0.026317425,0.018681977
1890,37:56.1,1730438883.0,0.0009076,-0.032410085,-0.008643806,-0.867353256,-0.104277028,-0.131380311,-0.067329146,0.762619555,-0.643333793,-0.535578609,0.604769826,0.687271655
1891,37:56.1,1730438883.0,0.037296146,-0.016178489,0.008470118,-0.86950815,-0.101328421,-0.128787686,-0.065265521,0.764011681,-0.64189291,0.066568479,-0.411724895,-0.323261619
1892,37:56.1,1730438883.0,0.107321642,-0.129449427,0.01671046,-0.869870752,-0.105206294,-0.131253598,-0.067725107,0.76424557,-0.641359508,-0.084092028,-0.030219087,-0.037509017
1893,37:56.1,1730438883.0,-0.078675643,0.044859707,-0.01766336,-0.870639547,-0.105075936,-0.131358479,-0.067579865,0.764741182,-0.640783906,-0.0848433,0.07930927,0.014895068
1894,37:56.1,1730438883.0,-0.095743455,0.106108844,-0.012709141,-0.87168154,-0.104478089,-0.131549261,-0.067113623,0.765412152,-0.640031278,-0.115956098,0.04691698,-0.005773246
1895,37:56.1,1730438883.0,-0.033421546,-0.067443848,-0.019020677,-0.872771799,-0.104526644,-0.131694537,-0.067057587,0.766113341,-0.639197707,-0.096705437,-0.036613069,0.017564036
1896,37:56.1,1730438883.0,0.042405032,-0.041189849,-0.000437438,-0.875040203,-0.10075179,-0.128622917,-0.064469278,0.767569244,-0.637715578,-0.312746882,0.388406932,0.512814641
1897,37:56.1,1730438883.0,0.052922472,0.014463067,0.017378092,-0.875772105,-0.098548195,-0.126258799,-0.063008562,0.768038213,-0.637296855,0.14861089,-0.285677493,-0.200904548
1898,37:56.1,1730438883.0,0.047513932,0.00923419,0.039952278,-0.87464535,-0.100699634,-0.127609813,-0.064466484,0.767316103,-0.638020456,0.115890861,0.012828782,-0.043969579
1899,37:56.2,1730438883.0,-0.085226491,0.00692749,0.020661831,-0.87350808,-0.100484115,-0.12787254,-0.064416468,0.766586304,-0.638902187,0.095225796,0.069334671,-0.019581949
1900,37:56.2,1730438883.0,-0.075785473,-0.000164986,0.003431976,-0.872696046,-0.099950512,-0.127952793,-0.06413763,0.766064644,-0.639555573,0.05554283,0.031671178,-0.008985498
1901,37:56.2,1730438883.0,-0.015372373,-0.042491376,-0.002228439,-0.87224285,-0.099854258,-0.127943128,-0.064110674,0.765773237,-0.639907122,0.026321299,0.005046227,0.008728785
1902,37:56.2,1730438883.0,0.020451173,-0.026872098,-0.004242837,-0.872299162,-0.099425377,-0.127619002,-0.06383194,0.765809476,-0.639891624,-0.018623007,0.040491305,0.042051319
1903,37:56.2,1730438883.0,-0.008612245,-0.013993084,-0.011478424,-0.872511884,-0.098360634,-0.126866578,-0.063134588,0.765946269,-0.639797151,-0.014412282,0.056049224,0.060600236
1904,37:56.2,1730438883.0,-0.020328462,0.001235962,-0.018197179,-0.872724356,-0.09731617,-0.126088062,-0.062450498,0.766082823,-0.63970077,0.000509675,0.032467198,0.035272509
1905,37:56.2,1730438883.0,0.000954673,0.01649183,0.007169425,-0.87246767,-0.096924126,-0.125699866,-0.062218726,0.765917838,-0.639920831,0.02498306,-0.004246075,0.008325581
1906,37:56.2,1730438883.0,0.021178737,0.003219962,0.010852039,-0.87196427,-0.096875525,-0.125524755,-0.06222491,0.765594065,-0.640307546,0.076933876,-0.021329988,0.003514581
1907,37:56.2,1730438883.0,0.015927192,0.018087566,0.008697093,-0.871102341,-0.096938674,-0.125407713,-0.062329195,0.765039265,-0.640960217,0.104803495,-0.0066581,-0.000525327
1908,37:56.2,1730438883.0,-0.00279507,-0.002834678,0.016854167,-0.869780377,-0.097024391,-0.125506122,-0.062482055,0.764187276,-0.641960919,0.181595758,0.001352156,-0.036833961
1909,37:56.3,1730438883.0,-0.003350437,-0.033221304,0.022411346,-0.868135828,-0.097442631,-0.12578592,-0.062872723,0.763125539,-0.643184662,0.09179157,-0.011232878,-0.018465605
1910,37:56.3,1730438883.0,0.014170706,-0.010120511,-0.003509521,-0.867216963,-0.097556276,-0.125825498,-0.063014098,0.7625314,-0.643875122,0.098352708,-0.010241383,-0.011180368
1911,37:56.3,1730438883.0,0.000993982,0.06085813,-0.012783885,-0.86642361,-0.097617604,-0.125956672,-0.063112527,0.762017906,-0.644473195,0.073998898,0.007345866,-0.018317107
1912,37:56.3,1730438883.0,-0.008235864,-0.031327069,-0.010338545,-0.865915874,-0.09760916,-0.126096072,-0.063144773,0.761689007,-0.644858599,-0.015198732,0.034426488,-0.007466378
1913,37:56.3,1730438883.0,-0.002359003,0.000908196,-0.016752422,-0.86578471,-0.097573878,-0.126409172,-0.06313175,0.761604011,-0.644960225,0.069014415,0.001191035,-0.036318
1914,37:56.3,1730438883.0,-0.001029231,0.005137324,0.0105775,-0.864957417,-0.097813242,-0.126777994,-0.063347645,0.761067629,-0.645572007,0.078794025,0.015521238,-0.030697292
1915,37:56.3,1730438883.0,0.007759504,-0.050014555,0.001300514,-0.864238519,-0.09773,-0.127134029,-0.063347273,0.760601103,-0.646121621,0.103356093,0.050022759,-0.038863339
1916,37:56.3,1730438883.0,-0.004472703,0.054791093,0.016791701,-0.863356613,-0.097849472,-0.127678709,-0.063489966,0.760028243,-0.646781325,0.103067413,-0.000101664,-0.033099197
1917,37:56.3,1730438883.0,-0.004438244,-0.042918086,0.009242773,-0.862569672,-0.09802458,-0.127989857,-0.063661747,0.759516597,-0.647365272,0.111371413,0.002550045,-0.026368057
1918,37:56.3,1730438883.0,0.010359444,0.000254154,-0.029076934,-0.861764576,-0.098068421,-0.128195587,-0.063749969,0.758992672,-0.647970736,0.062602699,0.008622319,-0.018897038
1919,37:56.4,1730438883.0,0.002399415,0.087724566,-0.004085481,-0.860746632,-0.098194844,-0.128209382,-0.063907601,0.758329511,-0.648731232,0.114390001,-0.001379981,-0.011286255
1920,37:56.4,1730438883.0,-0.002848588,0.015294135,0.010322928,-0.85940891,-0.098160865,-0.128210819,-0.063984923,0.757456779,-0.649742484,0.146121353,0.003496799,-0.012892408
1921,37:56.4,1730438883.0,-0.00640554,-0.01262033,0.012842655,-0.857853803,-0.098074871,-0.128269356,-0.064044312,0.75644058,-0.650919437,0.126679748,0.023079289,-0.029330503
1922,37:56.4,1730438883.0,-0.003952816,-0.011556208,0.009023964,-0.856391532,-0.098160254,-0.128440429,-0.064208224,0.755483329,-0.652014136,0.175271958,0.000424044,-0.024889149
1923,37:56.4,1730438883.0,0.00109373,-0.012069881,0.004971981,-0.854778097,-0.098158084,-0.128878834,-0.064326167,0.754425287,-0.653226316,0.10183581,0.04197149,-0.060696948
1924,37:56.4,1730438883.0,0.001371853,-0.00694257,0.006153464,-0.853964143,-0.09853814,-0.129187634,-0.064634815,0.753890753,-0.653812706,0.093240678,-0.038422685,0.004117575
1925,37:56.4,1730438883.0,0.00710471,-0.028341353,-0.008743048,-0.853184059,-0.098442973,-0.129239111,-0.064630382,0.753378034,-0.654403925,0.036700703,0.038763177,-0.020968072
1926,37:56.4,1730438883.0,-0.000880413,-0.004729688,-0.020053208,-0.853452866,-0.09820952,-0.129212017,-0.064457744,0.753554761,-0.654217362,-0.056307659,-0.00506766,0.028853389
1927,37:56.4,1730438883.0,-0.009196311,-0.00747937,-0.014623582,-0.8539917,-0.09789724,-0.128954544,-0.06421376,0.753908873,-0.653833449,-0.052340616,0.035492551,0.003160541
1928,37:56.4,1730438883.0,0.000890426,-0.056398034,-0.023066223,-0.854617446,-0.097782023,-0.129073158,-0.064092346,0.754319847,-0.653371096,-0.054863509,0.000724182,0.0002643
1929,37:56.5,1730438883.0,0.002745628,0.01328218,0.000296712,-0.854976361,-0.097836091,-0.129249721,-0.064101227,0.754555404,-0.653098166,-0.022447243,0.011868446,-0.020912891
1930,37:56.5,1730438883.0,0.006998338,0.00326997,0.011745334,-0.855049814,-0.098094556,-0.129604324,-0.064264603,0.754603624,-0.653026462,0.027549062,-0.002575208,-0.017039748
1931,37:56.5,1730438883.0,0.000178598,-0.011930943,0.00977695,-0.854705881,-0.098313989,-0.129836283,-0.064433366,0.754377902,-0.653270602,0.027908856,-0.0017459,-0.016035736
1932,37:56.5,1730438883.0,-0.001009554,0.020907521,0.012775064,-0.854285202,-0.098362887,-0.129913447,-0.064496465,0.754101634,-0.653583109,0.041154824,0.006751182,-0.004305419
1933,37:56.5,1730438883.0,-0.001691647,0.022185922,0.006448388,-0.85417421,-0.09814715,-0.129852287,-0.064363673,0.754028738,-0.653680384,-0.046930563,0.012435966,0.014973471
1934,37:56.5,1730438883.0,-0.004710011,-0.02928859,-0.013843,-0.854672353,-0.097507265,-0.129415769,-0.0639088,0.754355848,-0.653347552,-0.048965104,0.051934905,0.040443461
1935,37:56.5,1730438883.0,-0.014578462,-0.044431031,-0.014789879,-0.855680921,-0.096644892,-0.12910061,-0.063271895,0.755017579,-0.652644694,-0.167390019,0.058797605,0.040460508
1936,37:56.5,1730438884.0,-0.007553808,-0.040452659,-0.020524144,-0.857457714,-0.095727912,-0.128706703,-0.062545083,0.756181419,-0.651366055,-0.22488144,0.070690751,0.030851984
1937,37:56.5,1730438884.0,0.003318828,-0.026885271,-0.027117193,-0.859508543,-0.095194252,-0.128745783,-0.062049929,0.757521808,-0.649854183,-0.176680624,0.026598655,0.012207192
1938,37:56.5,1730438884.0,0.012357265,-0.049777389,-0.009213686,-0.861714665,-0.094835543,-0.128905974,-0.06165842,0.758960187,-0.648211181,-0.252568543,0.062519908,0.000565397
1939,37:56.6,1730438884.0,0.011147071,0.02745378,-0.005882919,-0.863346682,-0.094797374,-0.129111917,-0.061516352,0.760021806,-0.64697963,-0.111978941,-0.015521367,0.007665651
1940,37:56.6,1730438884.0,0.00584932,-0.005658865,0.026458919,-0.864617135,-0.094650935,-0.129236734,-0.061330296,0.760846853,-0.64602679,-0.120170817,0.036844902,0.008859226
1941,37:56.6,1730438884.0,0.0004679,0.009476125,-0.005834341,-0.865349048,-0.094409167,-0.129126778,-0.061121602,0.761321604,-0.64548707,-0.019803727,0.009790381,0.006682092
1942,37:56.6,1730438884.0,-0.012139384,0.032519996,0.035229206,-0.865179537,-0.09447939,-0.129514246,-0.061179105,0.761211693,-0.645611286,0.02732357,0.01143728,-0.044947334
1943,37:56.6,1730438884.0,-0.007699266,-0.067708731,0.032624125,-0.86474648,-0.094785327,-0.129790406,-0.061407812,0.760930777,-0.645920634,0.046069827,-0.021814151,0.010500479
1944,37:56.6,1730438884.0,0.004650753,-0.002857924,0.000384808,-0.864204308,-0.094474019,-0.12943862,-0.061245635,0.76057893,-0.646350324,0.023781959,0.012760872,0.027979339
1945,37:56.6,1730438884.0,0.00035736,0.055974245,-0.0029881,-0.86407211,-0.093624428,-0.128764113,-0.060705878,0.76049304,-0.646502256,-0.055061456,0.060737718,0.041444544
1946,37:56.6,1730438884.0,-0.011704981,-0.014123917,-0.016698778,-0.864893779,-0.092804962,-0.1280048,-0.060118143,0.761026382,-0.645929337,-0.082753614,-0.018027669,0.076195866
1947,37:56.6,1730438884.0,-0.00534033,-0.063361406,-0.02656877,-0.865642887,-0.09194385,-0.126941226,-0.059509546,0.761512101,-0.645413041,-0.058926847,0.022570092,0.055282064
1948,37:56.6,1730438884.0,0.010720599,0.005448759,0.00181818,-0.865959666,-0.091400406,-0.126324909,-0.059136767,0.761717379,-0.645205021,-0.002096557,0.019634223,0.021769963
1949,37:56.7,1730438884.0,0.010015167,0.054016888,0.020201981,-0.866078282,-0.091478658,-0.126283543,-0.059179001,0.761794209,-0.645110369,0.02211877,-0.020107597,-0.003937795
1950,37:56.7,1730438884.0,0.007126469,-0.014105141,0.016195059,-0.866206632,-0.091792626,-0.126478406,-0.059372582,0.761877358,-0.644994378,-0.020624701,-0.020714797,-0.007325656
1951,37:56.7,1730438884.0,-0.006293159,-0.027932644,0.008463323,-0.86541067,-0.091860936,-0.126420599,-0.059472248,0.761361599,-0.645594001,0.16168119,0.031213913,-0.014817661
1952,37:56.7,1730438884.0,-0.014589455,-0.006491542,0.030529737,-0.864207506,-0.091761541,-0.126567889,-0.059491985,0.760580957,-0.646511734,0.057765286,0.01663577,-0.00284297
1953,37:56.7,1730438884.0,-0.011061944,0.01650387,0.024654627,-0.863924736,-0.091263433,-0.126139892,-0.059189539,0.760397375,-0.646755397,0.018694319,0.010982946,0.04400656
1954,37:56.7,1730438884.0,-0.009788793,0.010296822,-0.015968204,-0.863520388,-0.090570171,-0.125481654,-0.058768962,0.760134697,-0.647102475,0.056512222,0.030679151,0.027371177
1955,37:56.7,1730438884.0,-0.008320913,-0.038450301,0.003256202,-0.86325493,-0.090381687,-0.125294299,-0.058665197,0.759962201,-0.647314429,-0.027701456,-0.030373549,0.005986794
1956,37:56.7,1730438884.0,0.014229335,-0.005932748,0.021647334,-0.864662966,-0.090858328,-0.125269182,-0.058876578,0.760876596,-0.646220088,-0.228835359,-0.061582863,0.016898191
1957,37:56.7,1730438884.0,0.020200863,-0.02711165,-0.013636291,-0.867371104,-0.091559891,-0.125625051,-0.059141308,0.762631118,-0.644124329,-0.302456021,-0.045933068,-0.017847804
1958,37:56.7,1730438884.0,0.000243153,-0.115023792,-0.000369132,-0.871353254,-0.092590071,-0.126416772,-0.059523582,0.765200853,-0.641034067,-0.534506202,-0.014749049,-0.014108514
1959,37:56.8,1730438884.0,0.003944125,-0.122950196,-0.040360391,-0.877716574,-0.093432677,-0.127630725,-0.059608202,0.769281983,-0.636122704,-0.727372885,0.008967731,-0.015076573
1960,37:56.8,1730438884.0,-0.00855466,-0.035164356,-0.063640594,-0.886018348,-0.094088409,-0.128904018,-0.059423253,0.774559498,-0.629703462,-0.967961013,0.078711659,0.002075676
1961,37:56.8,1730438884.0,-0.020232037,-0.074109614,-0.073064566,-0.896980007,-0.09387279,-0.130578581,-0.058488078,0.781446099,-0.621225536,-1.211865783,0.224752754,0.000912673
1962,37:56.8,1730438884.0,-0.044779073,-0.021808088,-0.090518773,-0.909460633,-0.092637501,-0.13222863,-0.05681397,0.78917259,-0.611538053,-1.290125728,0.272480339,0.02315481
1963,37:56.8,1730438884.0,-0.045554407,-0.135635018,-0.061788559,-0.922634794,-0.091052109,-0.13383168,-0.054894228,0.797195077,-0.601221025,-1.356923103,0.302268058,0.021193391
1964,37:56.8,1730438884.0,-0.01309384,-0.129272401,-0.043842316,-0.936023213,-0.089276027,-0.135516286,-0.052869938,0.805206239,-0.590633333,-1.312995315,0.319463819,0.023405252
1965,37:56.8,1730438884.0,-0.007345892,0.006884217,-0.015372276,-0.948397408,-0.087152434,-0.136797842,-0.050744351,0.812482238,-0.580773354,-1.162677765,0.313673317,0.045708958
1966,37:56.8,1730438884.0,-0.00334993,-0.004294038,0.01758343,-0.959145769,-0.084322238,-0.137143318,-0.048362117,0.818701327,-0.572179317,-0.990012228,0.308631152,0.0993471
1967,37:56.8,1730438884.0,0.001859363,-0.016147614,0.037141204,-0.968289265,-0.080346611,-0.136209478,-0.045484245,0.823917449,-0.564881682,-0.81232959,0.338295817,0.156432226
1968,37:56.8,1730438884.0,-0.011932738,0.01457721,0.031416893,-0.975473207,-0.074924463,-0.133957431,-0.041976567,0.827967346,-0.559203088,-0.605532229,0.377325505,0.207812071
1969,37:56.9,1730438884.0,-0.028720558,0.060276806,0.028031111,-0.981102841,-0.068286618,-0.130884989,-0.037945118,0.831111193,-0.554810286,-0.50264287,0.440122336,0.207516715
1970,37:56.9,1730438884.0,-0.024247713,0.117485404,0.022176504,-0.986192293,-0.061306556,-0.127945629,-0.033812013,0.833930671,-0.55083245,-0.507828593,0.456999302,0.189042524
1971,37:56.9,1730438884.0,-0.015382634,0.028874338,-0.008067012,-0.991611922,-0.054497364,-0.125241461,-0.029813904,0.836909354,-0.546528876,-0.566186428,0.455363333,0.168583855
1972,37:56.9,1730438884.0,-0.008680584,-0.085492849,-0.044966698,-0.997722662,-0.047861885,-0.122870473,-0.025941635,0.840238333,-0.541596353,-0.636322379,0.476771951,0.15225862
1973,37:56.9,1730438884.0,-0.011222128,-0.029260695,-0.039214313,-1.004221502,-0.041362226,-0.120976332,-0.022194648,0.843744338,-0.536286175,-0.650918603,0.507178307,0.112238236
1974,37:56.9,1730438884.0,-0.012665467,0.019177556,-0.014821887,-1.010752436,-0.035250268,-0.119803205,-0.018721892,0.847231805,-0.530893445,-0.659569502,0.511893928,0.061961327
1975,37:56.9,1730438884.0,-0.004155723,-0.01880312,-0.01559478,-1.017774784,-0.030032025,-0.119554227,-0.015772279,0.8509413,-0.525024116,-0.742780507,0.488239259,0.011634506
1976,37:56.9,1730438884.0,0.008051403,-0.039987206,-0.032468021,-1.025736911,-0.025685548,-0.120043559,-0.013315695,0.855096459,-0.518297911,-0.850683272,0.467008799,-0.016058108
1977,37:56.9,1730438884.0,0.008586893,-0.046067715,-0.042501748,-1.034436951,-0.021792152,-0.120878157,-0.011135127,0.859574795,-0.510888696,-0.885567486,0.456730336,-0.023254501
1978,37:56.9,1730438884.0,-0.001166527,-0.059207678,-0.042919874,-1.043164871,-0.018110473,-0.121614771,-0.009117914,0.864002049,-0.503405809,-0.853770018,0.407482088,-0.016396649
1979,37:57.0,1730438884.0,-0.001551817,-0.010874867,-0.01977399,-1.051358496,-0.014610971,-0.121954497,-0.007252514,0.868098378,-0.496339262,-0.788886607,0.351600438,0.00530545
1980,37:57.0,1730438884.0,0.003996592,0.074579418,0.012461454,-1.058898506,-0.011181019,-0.121780998,-0.005476715,0.871816456,-0.489802122,-0.724106967,0.303478718,0.03273356
1981,37:57.0,1730438884.0,-0.002111936,0.115845978,0.02799958,-1.065811639,-0.007746039,-0.121033129,-0.00374745,0.875181854,-0.483779609,-0.654950798,0.251050144,0.048619848
1982,37:57.0,1730438884.0,-0.002781815,0.092253625,0.022870004,-1.071969378,-0.004710781,-0.120234026,-0.00225361,0.878144324,-0.478390634,-0.584177911,0.215629295,0.030584496
1983,37:57.0,1730438884.0,0.002605677,0.048217356,0.009759486,-1.077546638,-0.002570575,-0.120267239,-0.001217142,0.880798817,-0.473489314,-0.529720545,0.22606276,-0.028822638
1984,37:57.0,1730438884.0,0.005796615,0.021334887,-0.004672617,-1.082492481,-0.001622659,-0.121763414,-0.000761235,0.883129835,-0.469127983,-0.463352501,0.234997675,-0.107888803
1985,37:57.0,1730438884.0,0.001863895,-0.006853402,-0.013267308,-1.086880394,-0.001776063,-0.124552335,-0.000826311,0.885179818,-0.465248257,-0.414654464,0.221494108,-0.149379253
1986,37:57.0,1730438884.0,0.008471932,-0.009769797,-0.005660236,-1.090934241,-0.002585259,-0.127839813,-0.001193502,0.887058616,-0.461655378,-0.404890984,0.197290242,-0.151859134
1987,37:57.0,1730438884.0,0.012061333,0.021370411,0.000107586,-1.094522733,-0.004375022,-0.131601202,-0.002005813,0.888709545,-0.458466291,-0.233458757,0.049563896,-0.243646845
1988,37:57.0,1730438884.0,-0.001641585,0.035384834,-0.009630382,-1.093909165,-0.014607851,-0.141717844,-0.006704998,0.888428092,-0.458967,0.229026303,-0.112315021,-0.487106919
1989,37:57.1,1730438884.0,-0.078666978,0.050030351,-0.0647811,-1.092587459,-0.017258804,-0.146188761,-0.00794193,0.887820601,-0.460121185,0.046847709,0.332561255,0.016437463
1990,37:57.1,1730438884.0,-0.0762918,0.118691385,-0.116284609,-1.091965549,-0.014113386,-0.145740476,-0.006502411,0.887534261,-0.460695922,0.090341017,0.175040588,-0.022362716
1991,37:57.1,1730438884.0,0.019788031,0.035560608,-0.101170599,-1.090512328,-0.014063688,-0.14690605,-0.006497648,0.886863768,-0.461985469,0.2184854,0.07803335,-0.066625781
1992,37:57.1,1730438884.0,-0.005175725,-0.002901495,-0.117430627,-1.08697913,-0.01350893,-0.147606043,-0.006283648,0.885225773,-0.465119421,0.494913787,0.166667074,-0.00994871
1993,37:57.1,1730438884.0,-0.067642592,0.11903733,-0.136418521,-1.080576327,-0.011375012,-0.14743689,-0.00535547,0.882229328,-0.47078976,0.787785888,0.222194523,-0.00072858
1994,37:57.1,1730438884.0,-0.095392607,0.169590771,-0.113486856,-1.071383771,-0.009155563,-0.147471013,-0.004384628,0.877864063,-0.478889823,1.047460914,0.224252343,-0.023074046
1995,37:57.1,1730438884.0,-0.068533927,0.110615134,-0.03609556,-1.060094898,-0.007322516,-0.147811518,-0.003579136,0.872401893,-0.488776207,1.201997399,0.203842416,-0.022456458
