,timestamp,UserAccelerationX,UserAccelerationY,UserAccelerationZ,AttitudePitch,AttitudeRoll,AttitudeYaw,GravityX,GravityY,GravityZ,RotationRateX,RotationRateY,RotationRateZ,Date
1510,1730433579.091469,-0.0385817065834999,0.0367235839366912,-0.0265470147132873,0.2703991260259412,-0.0964448836721526,0.0868980916210553,-0.0927964821457862,-0.2671160697937011,-0.9591860175132751,-1.571451187133789,-0.4158986806869507,0.6633544564247131,2024/09/23 03:39:24 PM
1821,1730433582.195565,0.1597488224506378,0.0155953764915466,0.0512589216232299,0.3433953302516694,-0.0866472849031579,0.1350356339720169,-0.0814865007996559,-0.3366861343383789,-0.9380844235420228,-0.1703071147203445,-0.3022093772888183,-0.2808598577976227,2024/09/23 03:44:35 PM
442,1730433568.431859,-0.0031695365905761,0.02555513381958,-0.0105102658271789,0.255293754375417,0.0789903001622849,-0.3015797914853612,0.0763507038354873,-0.2525296509265899,-0.9645721316337584,0.0236178692430257,-0.0105911353603005,0.0019822875037789,2024/09/23 03:21:36 PM
1006,1730433574.060213,-0.0382188335061073,0.0105631500482559,-0.0116508603096008,0.2522747561883015,0.072812398034274,-0.3372722846571047,0.0704453960061073,-0.2496073544025421,-0.9657813310623168,-0.0441779717803001,-0.0751283168792724,-0.0481669530272483,2024/09/23 03:31:00 PM
1816,1730433582.146047,-0.0337952077388763,0.0051465332508087,0.0070502758026123,0.3402731718956963,-0.0882390868413483,0.1113967557016439,-0.0830718725919723,-0.333744615316391,-0.9389960765838624,0.2327110469341278,0.384645938873291,0.8047419190406799,2024/09/23 03:44:30 PM
1700,1730433580.988449,0.0075776055455207,0.0018753111362457,0.0187641382217407,0.3067583944295546,-0.1091631651531245,0.1508042544248257,-0.1038605868816375,-0.3019699454307556,-0.9476429224014282,-0.0136068435385823,0.0007925464306026,0.0133907366544008,2024/09/23 03:42:34 PM
1690,1730433580.887939,-0.0220481902360916,0.0157497227191925,-0.0247029662132263,0.3022363033403449,-0.1173634136946331,0.1507636870281486,-0.1117866709828376,-0.2976558804512024,-0.9481058716773988,0.0654242634773254,0.0772132873535156,-0.0245497748255729,2024/09/23 03:42:24 PM
620,1730433570.207466,-0.1046359241008758,0.0113406479358673,-0.0756181478500366,0.2523843635943478,0.051921053894122,-0.3028664809505262,0.0502535961568355,-0.2497134953737259,-0.9670148491859436,0.3296266198158264,0.4064202308654785,-0.0274252966046333,2024/09/23 03:24:34 PM
1917,1730433583.155177,0.061055451631546,0.032648891210556,0.0029432773590087,0.3417529122885822,-0.1000979855975428,0.1243717520617734,-0.0941517725586891,-0.3351391553878784,-0.937452495098114,-0.1350844949483871,-0.2598704397678375,-0.4272615909576416,2024/09/23 03:46:11 PM
802,1730433572.0238829,-0.0065090656280517,0.0291970670223236,0.0031482577323913,0.2922347916517967,0.165654658616569,-0.332843434903476,0.1579067856073379,-0.2880929708480835,-0.9444934725761414,0.148860827088356,0.3706763386726379,0.0315618030726909,2024/09/23 03:27:36 PM
1548,1730433579.470953,-0.0067750662565231,-0.0403537601232528,-0.0042539834976196,0.2245598426841664,-0.1602229972856352,0.1544545355601047,-0.1555327028036117,-0.2226772755384445,-0.962405562400818,0.5630991458892822,0.110366441309452,-0.0281934570521116,2024/09/23 03:40:02 PM
549,1730433569.502948,-0.1190699860453605,0.1093626022338867,-0.033871054649353,0.2590079122519078,0.0782387576507281,-0.3080775490244178,0.0755519345402717,-0.2561216950416565,-0.9636874794960022,0.2461076527833938,0.2317754328250885,-0.0424838736653327,2024/09/23 03:23:23 PM
589,1730433569.897414,0.0094841867685318,0.0060294568538665,0.0032904148101806,0.2573186013886894,0.0675736804423326,-0.304251312612334,0.0652991533279419,-0.2544883489608764,-0.9648687243461608,-0.0560126192867755,-0.0957174822688102,0.0164442639797925,2024/09/23 03:24:03 PM
628,1730433570.286977,0.0218166820704936,0.0377302169799804,0.0215948224067688,0.2541885759156016,0.0609902256740014,-0.3074272961060267,0.0589938759803772,-0.2514601349830627,-0.9660680890083312,0.0125041520223021,0.0424976497888565,-0.0227074529975652,2024/09/23 03:24:42 PM
708,1730433571.085786,0.001417838037014,0.0127923488616943,-0.0202381610870361,0.2498975763370222,0.0634135464690674,-0.3103925190669917,0.0614026077091693,-0.2473047226667404,-0.9669902324676514,-0.0909589529037475,-0.05141606554389,0.0482587590813636,2024/09/23 03:26:02 PM
1392,1730433577.914436,-0.0077051296830177,0.0194743424654006,-0.01667320728302,0.1635280458527301,0.0353445694426772,-0.3335057816663038,0.034865777939558,-0.1628001928329467,-0.986042857170105,0.3800193667411804,-0.1478131711483001,-0.1155775263905525,2024/09/23 03:37:26 PM
1020,1730433574.199813,0.0629454106092453,0.005934327840805,0.0250058770179748,0.2607087206585746,0.0902311245554744,-0.334167139695017,0.0870637372136116,-0.257765382528305,-0.9622769355773926,-0.1029368489980697,-0.1492520868778228,0.2036130428314209,2024/09/23 03:31:14 PM
713,1730433571.137116,-0.0083053186535835,0.0003845691680908,-0.0140759944915771,0.2481002503694463,0.0649179459062742,-0.3090584928646803,0.062886007130146,-0.2455628216266632,-0.9673387408256532,0.0316854305565357,0.1199881806969642,0.0164521466940641,2024/09/23 03:26:07 PM
654,1730433570.546177,0.0108746476471424,0.0403022170066833,0.0021165609359741,0.2507305316978639,0.0550206063248593,-0.312752053519676,0.0532733015716075,-0.2481117099523544,-0.967265486717224,0.0258037131279706,0.027937613427639,-0.0008266016375273,2024/09/23 03:25:08 PM
661,1730433570.6182652,0.0893623456358909,-0.0481646806001663,-0.0737867951393127,0.2482147985043397,0.050559501358747,-0.3080026498295593,0.0489891022443771,-0.2456738650798797,-0.9681138396263124,-0.0195949282497167,0.1235642731189727,0.0622090362012386,2024/09/23 03:25:15 PM
1637,1730433580.35882,-0.0310930535197258,0.0086197853088378,-0.0184773802757263,0.3030632923864261,-0.113470594952122,0.1484458231785639,-0.1080671176314354,-0.2984452843666076,-0.948288917541504,0.2411028891801834,0.3085850179195404,-0.0538105629384517,2024/09/23 03:41:31 PM
1112,1730433575.118367,0.0037518516182899,0.0119167864322662,0.0025986433029174,0.2251014642553923,0.071302287258163,-0.3609071466487161,0.0694445595145225,-0.2232052683830261,-0.9722946286201476,0.0777960121631622,0.2292504906654358,0.2392177432775497,2024/09/23 03:32:46 PM
1435,1730433578.342329,0.0679890513420105,-0.0226915180683136,0.008112609386444,0.3587000698738069,0.0275154571050792,-0.1731456934361301,0.0257609561085701,-0.3510573208332062,-0.9359995126724244,0.6290419101715088,-0.2623767554759979,0.6914448738098145,2024/09/23 03:38:09 PM
2043,1730433584.4122329,-0.1002066358923912,0.0149547159671783,0.0122826695442199,0.336985719932208,-0.1022453506156489,0.095929354285446,-0.0963265821337699,-0.3306438624858856,-0.938826858997345,-0.0231279730796813,-0.0873460993170738,-0.2669269740581512,2024/09/23 03:48:17 PM
309,1730433567.102717,-0.0267686657607555,0.0577858686447143,-0.0274697542190551,0.2902530726060541,0.0575574859746606,-0.3161250919618582,0.0551194958388805,-0.2861947119235992,-0.9565847516059875,0.0653468370437622,0.1081456318497657,-0.0277383252978324,2024/09/23 03:19:23 PM
736,1730433571.364715,0.0172277241945266,0.0083026587963104,0.0164254903793334,0.2538327955461338,0.0781418266979877,-0.3188659459387442,0.0755609795451164,-0.2511157691478729,-0.9650033116340636,0.0192298237234354,0.0040658377110958,0.0114490799605846,2024/09/23 03:26:30 PM
866,1730433572.662605,0.0330647677183151,0.0184466540813446,0.0191259980201721,0.2945215624351643,0.1662469666627149,-0.324170815183335,0.1583567559719085,-0.2902820408344269,-0.943747580051422,-0.0323764719069004,-0.202436476945877,0.0161553118377923,2024/09/23 03:28:40 PM
1305,1730433577.045011,-0.0012425407767295,0.0449003428220748,0.0041998624801635,0.1695983603651585,0.0463886126443091,-0.2800657853708516,0.0457066632807254,-0.1687864810228347,-0.9845923185348512,0.3464530110359192,0.2510002553462982,0.1208987608551979,2024/09/23 03:35:59 PM
612,1730433570.12746,0.0082923099398612,0.252405971288681,-0.0338998436927795,0.2543460624593784,0.0524547997991297,-0.3040597645038389,0.0507439486682415,-0.2516125738620758,-0.9664968848228456,-0.005236055701971,-0.0794522240757942,0.082463338971138,2024/09/23 03:24:26 PM
625,1730433570.2563372,-0.0088836662471294,0.0255512595176696,0.0272834300994873,0.2544540627680549,0.059635698369403,-0.3065664048649417,0.0576812773942947,-0.2517170906066894,-0.9660804271697998,-0.0053004245273768,0.0881101414561271,-0.0409967638552188,2024/09/23 03:24:39 PM
108,1730433565.09525,-0.0747792050242424,0.0217470824718475,-0.001511812210083,0.4002700718295684,-0.124856931166407,-0.1306656497595797,-0.1146891862154007,-0.3896670937538147,-0.9137865900993348,-0.1274242848157882,-0.1731161326169967,-1.0461498498916626,2024/09/23 03:16:02 PM
1147,1730433575.4678168,0.0053818002343177,0.0420468002557754,0.0008188486099243,0.221246081963253,0.0700667042319299,-0.3322233404287133,0.0683028921484947,-0.2194454967975616,-0.9732308983802797,-0.0229896605014801,0.0410917662084102,0.1392925828695297,2024/09/23 03:33:21 PM
1680,1730433580.78855,0.0011700093746185,0.0114393532276153,-0.0007083415985107,0.309765605528169,-0.109414372958377,0.1510576074714113,-0.1039990037679672,-0.3048354089260101,-0.9467098712921144,-0.0161196440458297,-0.0125799840316176,-0.0233116187155246,2024/09/23 03:42:14 PM
1508,1730433579.071668,0.030267871916294,0.0294527411460876,0.0752626657485961,0.3056751873001849,-0.0825063690128131,0.0750830134796642,-0.0785924643278122,-0.30093714594841,-0.950399935245514,-1.8227832317352293,-0.6358854174613953,0.7797669172286987,2024/09/23 03:39:22 PM
799,1730433571.9939442,-0.0059538632631301,0.0105566084384918,0.0155572891235351,0.2882914581311816,0.1544406609754733,-0.3308901623886205,0.1474791467189788,-0.2843146026134491,-0.9473199844360352,0.1442059278488159,0.3814235329627991,-0.025045121088624,2024/09/23 03:27:33 PM
1289,1730433576.885081,0.005198935046792,0.0672468990087509,0.0267360806465148,0.1460585467337394,0.0248533828436452,-0.2826718714618602,0.0245862230658531,-0.145539790391922,-0.98904687166214,0.1752682328224182,0.2658385932445526,0.5069618225097656,2024/09/23 03:35:43 PM
761,1730433571.613888,0.0069829449057579,0.0181933939456939,0.0084783434867858,0.2688572584407908,0.1057556667589289,-0.331216599661484,0.1017664596438407,-0.2656299173831939,-0.9586888551712036,0.1797196418046951,0.2273825407028198,-0.1299923658370971,2024/09/23 03:26:55 PM
428,1730433568.290149,0.0065511539578437,0.0263854563236236,2.092123031616211e-05,0.2555053426616475,0.0806391898624191,-0.302153346812211,0.0779367685317993,-0.252734363079071,-0.9643916487693788,0.0147328907623887,0.0360589250922203,-0.0193902179598808,2024/09/23 03:21:22 PM
258,1730433566.5966902,-0.0230743363499641,0.0660791397094726,-0.0607868432998657,0.3046888955020911,0.018031158195115,-0.4450651428385055,0.0171997174620628,-0.29999640583992,-0.953785240650177,0.1592243313789367,0.1244250014424324,0.8246095180511475,2024/09/23 03:18:32 PM
1890,1730433582.886052,-0.0600086078047752,0.0555214285850524,-0.0149759650230407,0.3390815567642342,-0.1022627088478126,0.1247778540082996,-0.0962719246745109,-0.3326210975646972,-0.9381337761878968,0.0549527443945407,-0.0127405729144811,-0.0874381884932518,2024/09/23 03:45:44 PM
1556,1730433579.550616,-0.0178960114717483,0.0661519765853881,-0.0227049589157104,0.2633221128364718,-0.1540156544913352,0.1541163961790027,-0.1481196135282516,-0.260289579629898,-0.9541016221046448,0.878865122795105,0.179487720131874,-0.1775509864091873,2024/09/23 03:40:10 PM
331,1730433567.322281,0.0284424722194671,0.084225445985794,-0.0002885460853576,0.2818352035929016,0.0625979846976716,-0.3205780720278749,0.0600890219211578,-0.2781189084053039,-0.9586653113365172,-0.019340593367815,-0.0628066733479499,0.0971786379814148,2024/09/23 03:19:45 PM
1467,1730433578.666819,0.1013000383973121,-0.0241549611091613,0.2627716660499573,0.468556572900293,-0.1112694926633633,-0.0105385632023547,-0.0990722551941871,-0.4515989124774933,-0.8867035508155823,-0.3201718330383301,0.0793190449476242,0.0978076159954071,2024/09/23 03:38:41 PM
931,1730433573.312678,-0.0180185735225677,0.0158688873052597,-0.0061688423156738,0.249576711583786,0.0705068761883167,-0.3429967856496252,0.0682657733559608,-0.2469938099384308,-0.9666094779968262,0.2650678157806396,0.6390228271484375,0.2546048760414123,2024/09/23 03:29:45 PM
1650,1730433580.489284,0.0124465748667716,-0.0070586800575256,0.0170192122459411,0.3087198030435039,-0.1098452822830639,0.1494396411073961,-0.1044418364763259,-0.3038392066955566,-0.9469813704490662,-0.0057471501640975,-0.0008389060385525,0.0272803455591201,2024/09/23 03:41:44 PM
993,1730433573.930707,0.0333260148763656,0.0070333778858184,0.028829276561737,0.2770115913874034,0.1213036312953021,-0.3282990344526542,0.1163932383060455,-0.2734823822975158,-0.9548088908195496,-0.1129498034715652,-0.3233479559421539,-0.1033570244908332,2024/09/23 03:30:47 PM
1823,1730433582.215469,0.0828036442399025,0.0269666612148284,0.0322591662406921,0.3394154452485286,-0.0919398901265089,0.1240509368699389,-0.0865725800395011,-0.3329359292984009,-0.9389669299125672,-0.3243720531463623,-0.4953852295875549,-0.6447399258613586,2024/09/23 03:44:37 PM
40,1730433496.3005152,-0.0034612044692039,0.0083934664726257,-0.0051592588424682,0.8130407500744903,0.1596121614849023,-0.0829899814175135,0.1092351004481315,-0.7263804078102112,-0.6785566806793213,-0.0383736789226532,0.0067710764706134,-0.0029662756714969,2024/09/23 03:14:54 PM
987,1730433573.8703609,0.0290087014436721,-0.0068081021308898,0.0282270312309265,0.2806602914338522,0.1298173859664794,-0.3283233936007568,0.1243879273533821,-0.2769901752471924,-0.9527875185012816,0.0603803470730781,0.1421795040369033,0.0570809580385685,2024/09/23 03:30:41 PM
1358,1730433577.574185,-0.0018934793770313,-0.0093745067715644,-0.0078340172767639,0.1196645760042226,0.0326810660897287,-0.3132015098417534,0.0324415788054466,-0.1193791851401329,-0.9923185706138612,0.0201769676059484,-0.0695559158921241,-0.0637770667672157,2024/09/23 03:36:52 PM
1114,1730433575.138149,0.0012883022427558,0.0225912481546401,0.0079663395881652,0.2270674088631944,0.0744036646282723,-0.3551209931994678,0.0724269151687622,-0.225121185183525,-0.971635103225708,0.0837372541427612,0.2186170220375061,0.362862765789032,2024/09/23 03:32:48 PM
1487,1730433578.865948,-0.0299459621310234,0.0983082354068756,0.0663923025131225,0.4370230750022861,-0.0043360858385697,-0.0269245500138286,-0.0039285491220653,-0.4232442080974579,-0.9060071110725404,0.1595157831907272,0.119929052889347,0.4502841532230377,2024/09/23 03:39:01 PM
1118,1730433575.1795468,0.0053192824125289,0.0124191343784332,0.00331711769104,0.2305825295767641,0.0774171388834315,-0.3346145892773154,0.0752929076552391,-0.2285446673631668,-0.9706174731254578,0.026948133483529,0.1696790307760238,0.5391972661018372,2024/09/23 03:32:52 PM
881,1730433572.812494,-0.0703581944108009,0.0252270251512527,-0.0105425715446472,0.2447972514599073,0.0666244937565267,-0.3392872383362835,0.0645903721451759,-0.2423596233129501,-0.968034029006958,-0.3808212876319885,-0.6487657427787781,-0.0149571755900979,2024/09/23 03:28:55 PM
1615,1730433580.140029,0.0034839138388633,-0.0100843906402587,0.0265763401985168,0.3082186186108641,-0.1069704773946276,0.1468958200770669,-0.1017352640628814,-0.3033616840839386,-0.9474289417266846,0.0428096875548362,-0.0221476573497056,-0.066332958638668,2024/09/23 03:41:09 PM
546,1730433569.468154,-0.0024115741252899,0.0102251768112182,-0.0486121773719787,0.2502717481793494,0.0692276327708791,-0.3071350801700264,0.0670172944664955,-0.2476672530174255,-0.9665244817733764,0.0690320283174514,0.1226193830370903,0.0248427558690309,2024/09/23 03:23:20 PM
8,1730433496.051486,-0.0006972476840019,0.0082049965858459,0.0025403499603271,0.8166809618726814,0.1626706181188457,-0.0813363686903678,0.1108809486031532,-0.7288774847984314,-0.6756055951118469,0.0040194108150899,-0.002266626805067,0.0004757533897645,2024/09/23 03:14:22 PM
534,1730433569.3509278,-0.0060233473777771,0.0341168940067291,-0.0037360191345214,0.25693582553533,0.0817154951333728,-0.3079893336087835,0.0789451077580452,-0.2541181743144989,-0.9639458656311036,0.0599741525948047,-0.0060869315639138,0.0014872591709718,2024/09/23 03:23:08 PM
48,1730433496.381355,0.012572705745697,0.00559663772583,-0.0014777183532714,0.8116809653855692,0.1554575931349652,-0.0845788670557469,0.1065678969025611,-0.7254451513290405,-0.6799798607826233,0.035091046243906,-0.1030622124671936,0.0397230796515941,2024/09/23 03:15:02 PM
1737,1730433581.357667,0.0504665747284889,-0.012047916650772,0.0197053551673889,0.3084799638526728,-0.1095094374839655,0.1520313359524783,-0.1041317507624626,-0.3036107122898102,-0.9470887780189514,-0.0045832386240363,0.0597472079098224,-0.0625924989581108,2024/09/23 03:43:11 PM
177,1730433565.7842898,0.0068005844950675,-0.0171326994895935,0.0270763039588928,-0.5053836984888113,-0.0926224376322882,-0.8060271232818171,-0.0809277668595314,0.4841431975364685,-0.8712382316589355,-0.8292065262794495,-0.2077537328004837,0.1928694695234298,2024/09/23 03:17:11 PM
730,1730433571.3049212,-0.0144012570381164,0.0145781487226486,0.0035257339477539,0.2502445888717408,0.0724600349242638,-0.3155501251801546,0.0701416209340095,-0.2476409375667572,-0.9663095474243164,0.1048680171370506,0.1565078347921371,-0.0785706639289856,2024/09/23 03:26:24 PM
556,1730433569.567941,0.011531077325344,0.0486974120140075,0.0064975023269653,0.2590275862719527,0.0814210316057736,-0.3116542904578074,0.0786178559064865,-0.2561407089233398,-0.9634371995925904,-0.021319905295968,0.0194975230842828,-0.023968618363142,2024/09/23 03:23:30 PM
1603,1730433580.020258,0.0045702904462814,0.0144973397254943,0.025376558303833,0.3162996802685729,-0.1105004862614938,0.1486704751644018,-0.1048052906990051,-0.3110519349575043,-0.944596529006958,-0.0408174246549606,0.0556488707661628,0.0028132470324635,2024/09/23 03:40:57 PM
